event_name,event_date,year,r_fighter,b_fighter,winner,weight_class,prob_red,pred,correct,confidence
UFC 274: Oliveira vs. Gaethje,2022-05-07,2022,Tracy Cortez,Melissa Gatto,Red,Women's Flyweight,0.7430684447368516,1,1,0.7430684447368516
UFC 274: Oliveira vs. Gaethje,2022-05-07,2022,Andre Fialho,Cameron VanCamp,Red,Welterweight,0.6248281895042299,1,1,0.6248281895042299
UFC 274: Oliveira vs. Gaethje,2022-05-07,2022,Blagoy Ivanov,Marcos Rogerio de Lima,Red,Heavyweight,0.4399877649300767,0,0,0.5600122350699233
UFC 274: Oliveira vs. Gaethje,2022-05-07,2022,Brandon Royval,Matt Schnell,Red,Flyweight,0.6283007586861302,1,1,0.6283007586861302
UFC 274: Oliveira vs. Gaethje,2022-05-07,2022,Macy Chiasson,Norma Dumont,Red,Women's Featherweight,0.562454627906134,1,1,0.562454627906134
UFC 274: Oliveira vs. Gaethje,2022-05-07,2022,Francisco Trinaldo,Danny Roberts,Red,Welterweight,0.7381444735043343,1,1,0.7381444735043343
UFC 274: Oliveira vs. Gaethje,2022-05-07,2022,Randy Brown,Khaos Williams,Red,Welterweight,0.6089500669430188,1,1,0.6089500669430188
UFC 274: Oliveira vs. Gaethje,2022-05-07,2022,Mauricio Rua,Ovince Saint Preux,Blue,Light Heavyweight,0.584279339413054,1,0,0.584279339413054
UFC 274: Oliveira vs. Gaethje,2022-05-07,2022,Michael Chandler,Tony Ferguson,Red,Lightweight,0.5531419408946321,1,1,0.5531419408946321
UFC 274: Oliveira vs. Gaethje,2022-05-07,2022,Rose Namajunas,Carla Esparza,Blue,UFC Women's Strawweight Title,0.5760857484833154,1,0,0.5760857484833154
UFC 274: Oliveira vs. Gaethje,2022-05-07,2022,Charles Oliveira,Justin Gaethje,Red,Lightweight,0.5146141298674978,1,1,0.5146141298674978
UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Nick Maximov,Andre Petroski,Blue,Middleweight,0.46380935796282297,0,1,0.536190642037177
UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Tatsuro Taira,Carlos Candelario,Red,Flyweight,0.9282919121795994,1,1,0.9282919121795994
UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Virna Jandiroba,Angela Hill,Red,Women's Strawweight,0.74499016073868,1,1,0.74499016073868
UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Michael Johnson,Alan Patrick,Red,Lightweight,0.6994565145631686,1,1,0.6994565145631686
UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Viviane Araujo,Andrea Lee,Red,Women's Flyweight,0.5526891604445251,1,1,0.5526891604445251
UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Jake Hadley,Allan Nascimento,Blue,Flyweight,0.706891604716025,1,0,0.706891604716025
UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Frank Camacho,Manuel Torres,Blue,Lightweight,0.36133287011645504,0,1,0.6386671298835449
UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Katlyn Cerminara,Amanda Ribas,Red,Women's Flyweight,0.5709048703496491,1,1,0.5709048703496491
UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Davey Grant,Louis Smolka,Red,Bantamweight,0.6240411979434666,1,1,0.6240411979434666
UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Ryan Spann,Ion Cutelaba,Red,Light Heavyweight,0.6266789816089151,1,1,0.6266789816089151
UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Jan Blachowicz,Aleksandar Rakic,Red,Light Heavyweight,0.5504246030930043,1,1,0.5504246030930043
UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Elise Reed,Sam Hughes,Blue,Women's Strawweight,0.4852239050723631,0,1,0.5147760949276369
UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Chase Hooper,Felipe Colares,Red,Featherweight,0.8658715201524186,1,1,0.8658715201524186
UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Jonathan Martinez,Vince Morales,Red,Bantamweight,0.8595716839235922,1,1,0.8595716839235922
UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Omar Morales,Uros Medic,Blue,Lightweight,0.47218617116204253,0,1,0.5278138288379575
UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Jailton Almeida,Parker Porter,Red,Heavyweight,0.8670945304804563,1,1,0.8670945304804563
UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Joseph Holmes,Alen Amedovski,Red,Middleweight,0.9360559646139612,1,1,0.9360559646139612
UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Eryk Anders,JunYong Park,Blue,Middleweight,0.4512740638460605,0,1,0.5487259361539395
UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Polyana Viana,Tabatha Ricci,Blue,Women's Strawweight,0.36390442098614834,0,1,0.6360955790138516
UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Chidi Njokuani,Dusko Todorovic,Red,Middleweight,0.6060216869111953,1,1,0.6060216869111953
UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Santiago Ponzinibbio,Michel Pereira,Blue,Welterweight,0.4826717847035773,0,1,0.5173282152964227
UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Holly Holm,Ketlen Vieira,Blue,Women's Bantamweight,0.40434590430857714,0,1,0.5956540956914229
UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Erin Blanchfield,JJ Aldrich,Red,Women's Flyweight,0.8958328740289866,1,1,0.8958328740289866
UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Rinat Fakhretdinov,Andreas Michailidis,Red,Welterweight,0.9648853517147464,1,1,0.9648853517147464
UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Jeff Molina,Zhalgas Zhumagulov,Red,Flyweight,0.8627505075853145,1,1,0.8627505075853145
UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Johnny Munoz,Tony Gravely,Blue,Bantamweight,0.5031086919045059,1,0,0.5031086919045059
UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Niklas Stolze,Benoit Saint Denis,Blue,Lightweight,0.23120569847234512,0,1,0.7687943015276548
UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Damon Jackson,Dan Argueta,Red,Featherweight,0.5359189390489798,1,1,0.5359189390489798
UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Joe Solecki,Alex Da Silva,Red,Lightweight,0.6187387586100628,1,1,0.6187387586100628
UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Felice Herrig,Karolina Kowalkiewicz,Blue,Women's Strawweight,0.3539673520737943,0,1,0.6460326479262057
UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Alonzo Menifield,Askar Mozharov,Red,Light Heavyweight,0.8587516814107335,1,1,0.8587516814107335
UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Ode Osbourne,Zarrukh Adashev,Red,Flyweight,0.6269675121804961,1,1,0.6269675121804961
UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Karine Silva,Poliana Botelho,Red,Women's Flyweight,0.848516143650994,1,1,0.848516143650994
UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Michael Trizano,Lucas Almeida,Blue,Featherweight,0.40095870683914503,0,1,0.599041293160855
UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Dan Ige,Movsar Evloev,Blue,Featherweight,0.36906096308229047,0,1,0.6309390369177095
UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Alexander Volkov,Jairzinho Rozenstruik,Red,Heavyweight,0.8094340138738945,1,1,0.8094340138738945
UFC 275: Teixeira vs. Prochazka,2022-06-11,2022,Ramona Pascual,Joselyne Edwards,Blue,Women's Featherweight,0.2912757824335078,0,1,0.7087242175664922
UFC 275: Teixeira vs. Prochazka,2022-06-11,2022,Liang Na,Silvana Gomez Juarez,Blue,Women's Strawweight,0.7720983678109065,1,0,0.7720983678109065
UFC 275: Teixeira vs. Prochazka,2022-06-11,2022,Kyung Ho Kang,Batgerel Danaa,Red,Bantamweight,0.6289933256832222,1,1,0.6289933256832222
UFC 275: Teixeira vs. Prochazka,2022-06-11,2022,Brendan Allen,Jacob Malkoun,Red,Middleweight,0.8114088640618103,1,1,0.8114088640618103
UFC 275: Teixeira vs. Prochazka,2022-06-11,2022,Maheshate,Steve Garcia,Red,Lightweight,0.1888131741160119,0,0,0.811186825883988
UFC 275: Teixeira vs. Prochazka,2022-06-11,2022,SeungWoo Choi,Josh Culibao,Blue,Featherweight,0.48166460501599173,0,1,0.5183353949840083
UFC 275: Teixeira vs. Prochazka,2022-06-11,2022,Jack Della Maddalena,Ramazan Emeev,Red,Welterweight,0.6823222164053754,1,1,0.6823222164053754
UFC 275: Teixeira vs. Prochazka,2022-06-11,2022,Andre Fialho,Jake Matthews,Blue,Welterweight,0.28071000178662053,0,1,0.7192899982133795
UFC 275: Teixeira vs. Prochazka,2022-06-11,2022,Zhang Weili,Joanna Jedrzejczyk,Red,Women's Strawweight,0.8326060102026924,1,1,0.8326060102026924
UFC 275: Teixeira vs. Prochazka,2022-06-11,2022,Valentina Shevchenko,Taila Santos,Red,UFC Women's Flyweight Title,0.5233981971191634,1,1,0.5233981971191634
UFC 275: Teixeira vs. Prochazka,2022-06-11,2022,Glover Teixeira,Jiri Prochazka,Blue,UFC Light Heavyweight Title,0.4317589852255209,0,1,0.5682410147744791
UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Roman Dolidze,Kyle Daukaus,Red,Middleweight,0.4625514815107334,0,0,0.5374485184892666
UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Phil Hawes,Deron Winn,Red,Middleweight,0.8910306496161394,1,1,0.8910306496161394
UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Eddie Wineland,Cody Stamann,Blue,Bantamweight,0.3816003484928797,0,1,0.6183996515071203
UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Maria Oliveira,Gloria de Paula,Red,Women's Strawweight,0.5756294270357613,1,1,0.5756294270357613
UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Ricardo Ramos,Danny Chavez,Red,Featherweight,0.7478393336839825,1,1,0.7478393336839825
UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Court McGee,Jeremiah Wells,Blue,Welterweight,0.5536502570775379,1,0,0.5536502570775379
UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Jasmine Jasudavicius,Natalia Silva,Blue,Women's Flyweight,0.3672686063723097,0,1,0.6327313936276904
UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Adrian Yanez,Tony Kelley,Red,Bantamweight,0.8850047813121624,1,1,0.8850047813121624
UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Julian Marquez,Gregory Rodrigues,Blue,Middleweight,0.3003976691955359,0,1,0.6996023308044641
UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Damir Ismagulov,Guram Kutateladze,Red,Lightweight,0.7100229965901605,1,1,0.7100229965901605
UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Joaquin Buckley,Albert Duraev,Red,Middleweight,0.6888926886966006,1,1,0.6888926886966006
UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Tim Means,Kevin Holland,Blue,Welterweight,0.7268584415809966,1,0,0.7268584415809966
UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Calvin Kattar,Josh Emmett,Blue,Featherweight,0.6845222992512291,1,0,0.6845222992512291
UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Vanessa Demopoulos,Jinh Yu Frey,Red,Women's Strawweight,0.5443011463872266,1,1,0.5443011463872266
UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Brian Kelleher,Mario Bautista,Blue,Bantamweight,0.2798865556799478,0,1,0.7201134443200522
UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,JP Buys,Cody Durden,Blue,Flyweight,0.3324394133546942,0,1,0.6675605866453058
UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Raulian Paiva,Sergey Morozov,Blue,Bantamweight,0.7831387937042859,1,0,0.7831387937042859
UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Shayilan Nuerdanbieke,TJ Brown,Red,Featherweight,0.8150970141156867,1,1,0.8150970141156867
UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Carlos Ulberg,Tafon Nchukwi,Red,Light Heavyweight,0.8544276865182864,1,1,0.8544276865182864
UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Chris Curtis,Rodolfo Vieira,Red,Middleweight,0.6709352113709126,1,1,0.6709352113709126
UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Nate Maness,Umar Nurmagomedov,Blue,Bantamweight,0.14935566641618245,0,1,0.8506443335838175
UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Thiago Moises,Christos Giagos,Red,Lightweight,0.6003349796989461,1,1,0.6003349796989461
UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Josh Parisian,Alan Baudot,Red,Heavyweight,0.6200208803692315,1,1,0.6200208803692315
UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Neil Magny,Shavkat Rakhmonov,Blue,Welterweight,0.36270886347424075,0,1,0.6372911365257592
UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Arman Tsarukyan,Mateusz Gamrot,Blue,Lightweight,0.5979154273926919,1,0,0.5979154273926919
UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Jessica-Rose Clark,Julija Stoliarenko,Blue,Women's Bantamweight,0.7428489013138804,1,0,0.7428489013138804
UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Jessica Eye,Maycee Barber,Blue,Women's Flyweight,0.22051140043637377,0,1,0.7794885995636263
UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Uriah Hall,Andre Muniz,Blue,Middleweight,0.33514629045603195,0,1,0.664853709543968
UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Brad Tavares,Dricus Du Plessis,Blue,Middleweight,0.23183954634133333,0,1,0.7681604536586667
UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Ian Machado Garry,Gabe Green,Red,Welterweight,0.9200286429892821,1,1,0.9200286429892821
UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Jim Miller,Donald Cerrone,Red,Welterweight,0.5110148513197321,1,1,0.5110148513197321
UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Brad Riddell,Jalin Turner,Blue,Lightweight,0.4451616160292356,0,1,0.5548383839707645
UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Robbie Lawler,Bryan Barberena,Blue,Welterweight,0.6836808507989687,1,0,0.6836808507989687
UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Sean Strickland,Alex Pereira,Blue,Middleweight,0.8522758105393268,1,0,0.8522758105393268
UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Alexander Volkanovski,Max Holloway,Red,UFC Featherweight Title,0.7445787186407414,1,1,0.7445787186407414
UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Israel Adesanya,Jared Cannonier,Red,UFC Middleweight Title,0.8324495561898384,1,1,0.8324495561898384
UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Ronnie Lawrence,Saidyokub Kakhramonov,Blue,Bantamweight,0.5322893938885096,1,0,0.5322893938885096
UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Kennedy Nzechukwu,Karl Roberson,Red,Light Heavyweight,0.7510620179214512,1,1,0.7510620179214512
UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,David Onama,Garrett Armfield,Red,Featherweight,0.4720439355637412,0,0,0.5279560644362589
UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Antonina Shevchenko,Cortney Casey,Red,Women's Flyweight,0.8097079102569843,1,1,0.8097079102569843
UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Cody Brundage,Tresean Gore,Red,Middleweight,0.5995346929342972,1,1,0.5995346929342972
UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Michael Johnson,Jamie Mullarkey,Blue,Lightweight,0.3183454899164125,0,1,0.6816545100835876
UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Aiemann Zahabi,Ricky Turcios,Red,Bantamweight,0.486038029499533,0,0,0.513961970500467
UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Jared Vanderaa,Chase Sherman,Blue,Heavyweight,0.44553699487483983,0,1,0.5544630051251602
UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Douglas Silva de Andrade,Said Nurmagomedov,Blue,Bantamweight,0.6432509019274941,1,0,0.6432509019274941
UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Caio Borralho,Armen Petrosyan,Red,Middleweight,0.7514763641001108,1,1,0.7514763641001108
UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Rafael Dos Anjos,Rafael Fiziev,Blue,Lightweight,0.4668710511439632,0,1,0.5331289488560368
UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Jessica Penne,Emily Ducote,Blue,Women's Strawweight,0.3238617842087921,0,1,0.6761382157912079
UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Dwight Grant,Dustin Stoltzfus,Blue,Middleweight,0.40189086455498246,0,1,0.5981091354450175
UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Dustin Jacoby,Da Woon Jung,Red,Light Heavyweight,0.5473655842852929,1,1,0.5473655842852929
UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Bill Algeo,Herbert Burns,Red,Featherweight,0.773414374554078,1,1,0.773414374554078
UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Ricky Simon,Jack Shore,Red,Bantamweight,0.4503907403120973,0,0,0.5496092596879028
UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Punahele Soriano,Dalcha Lungiambula,Red,Middleweight,0.620687209067337,1,1,0.620687209067337
UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Lauren Murphy,Miesha Tate,Red,Women's Flyweight,0.40903910301478613,0,0,0.5909608969852138
UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Shane Burgos,Charles Jourdain,Red,Featherweight,0.7746073224035606,1,1,0.7746073224035606
UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Matt Schnell,Sumudaerji,Red,Flyweight,0.3615903504308597,0,0,0.6384096495691403
UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Li Jingliang,Muslim Salikhov,Red,Welterweight,0.5589307192690938,1,1,0.5589307192690938
UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Michelle Waterson-Gomez,Amanda Lemos,Blue,Women's Strawweight,0.5286308085651618,1,0,0.5286308085651618
UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Brian Ortega,Yair Rodriguez,Blue,Featherweight,0.5532000904104166,1,0,0.5532000904104166
UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Claudio Silva,Nicolas Dalby,Blue,Welterweight,0.3567746139642626,0,1,0.6432253860357374
UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Mandy Bohm,Victoria Leonardo,Blue,Women's Flyweight,0.7301995881257712,1,0,0.7301995881257712
UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Jai Herbert,Kyle Nelson,Red,Lightweight,0.33419613622623545,0,0,0.6658038637737645
UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Muhammad Mokaev,Charles Johnson,Red,Flyweight,0.5401061738744778,1,1,0.5401061738744778
UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Makwan Amirkhani,Jonathan Pearce,Blue,Featherweight,0.2837662602817156,0,1,0.7162337397182844
UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Nathaniel Wood,Charles Rosa,Red,Featherweight,0.9024404569503206,1,1,0.9024404569503206
UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Marc Diakiese,Damir Hadzovic,Red,Lightweight,0.7878298870179179,1,1,0.7878298870179179
UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Mason Jones,Ludovit Klein,Blue,Lightweight,0.587182805148389,1,0,0.587182805148389
UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Paul Craig,Volkan Oezdemir,Blue,Light Heavyweight,0.4817835073395678,0,1,0.5182164926604322
UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Molly McCann,Hannah Goldy,Red,Women's Flyweight,0.7385858005597298,1,1,0.7385858005597298
UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Nikita Krylov,Alexander Gustafsson,Red,Light Heavyweight,0.8841345750616179,1,1,0.8841345750616179
UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Paddy Pimblett,Jordan Leavitt,Red,Lightweight,0.8039149958809976,1,1,0.8039149958809976
UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Jack Hermansson,Chris Curtis,Red,Middleweight,0.45448074764371693,0,0,0.5455192523562831
UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Curtis Blaydes,Tom Aspinall,Red,Heavyweight,0.37990993202845774,0,0,0.6200900679715422
UFC 277: Pena vs. Nunes 2,2022-07-30,2022,Orion Cosce,Blood Diamond,Red,Welterweight,0.7456745302879345,1,1,0.7456745302879345
UFC 277: Pena vs. Nunes 2,2022-07-30,2022,Nicolae Negumereanu,Ihor Potieria,Red,Light Heavyweight,0.4639841552589269,0,0,0.5360158447410731
UFC 277: Pena vs. Nunes 2,2022-07-30,2022,Joselyne Edwards,Ji Yeon Kim,Red,Women's Bantamweight,0.8668457033393772,1,1,0.8668457033393772
UFC 277: Pena vs. Nunes 2,2022-07-30,2022,Michael Morales,Adam Fugitt,Red,Welterweight,0.8957931247110753,1,1,0.8957931247110753
UFC 277: Pena vs. Nunes 2,2022-07-30,2022,Drakkar Klose,Rafa Garcia,Red,Lightweight,0.5443030399593223,1,1,0.5443030399593223
UFC 277: Pena vs. Nunes 2,2022-07-30,2022,Drew Dober,Rafael Alves,Red,Lightweight,0.7555162615382486,1,1,0.7555162615382486
UFC 277: Pena vs. Nunes 2,2022-07-30,2022,Alex Morono,Matthew Semelsberger,Red,Welterweight,0.754552578572369,1,1,0.754552578572369
UFC 277: Pena vs. Nunes 2,2022-07-30,2022,Magomed Ankalaev,Anthony Smith,Red,Light Heavyweight,0.6334775248177791,1,1,0.6334775248177791
UFC 277: Pena vs. Nunes 2,2022-07-30,2022,Alexandre Pantoja,Alex Perez,Red,Flyweight,0.6839657599087193,1,1,0.6839657599087193
UFC 277: Pena vs. Nunes 2,2022-07-30,2022,Derrick Lewis,Sergei Pavlovich,Blue,Heavyweight,0.3028425458930969,0,1,0.6971574541069031
UFC 277: Pena vs. Nunes 2,2022-07-30,2022,Brandon Moreno,Kai Kara-France,Red,UFC Interim Flyweight Title,0.5014798195219634,1,1,0.5014798195219634
UFC 277: Pena vs. Nunes 2,2022-07-30,2022,Julianna Pena,Amanda Nunes,Blue,UFC Women's Bantamweight Title,0.23830146114378922,0,1,0.7616985388562107
UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Mayra Bueno Silva,Stephanie Egger,Red,Women's Bantamweight,0.8295949148367446,1,1,0.8295949148367446
UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Cory McKenna,Miranda Granger,Red,Women's Strawweight,0.7021672557024758,1,1,0.7021672557024758
UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Bryan Battle,Takashi Sato,Red,Welterweight,0.8432064630215327,1,1,0.8432064630215327
UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Sam Alvey,Michal Oleksiejczuk,Blue,Middleweight,0.49586438865103033,0,1,0.5041356113489697
UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Terrance McKinney,Erick Gonzalez,Red,Lightweight,0.9154909582727668,1,1,0.9154909582727668
UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Augusto Sakai,Serghei Spivac,Blue,Heavyweight,0.5019154511106172,1,0,0.5019154511106172
UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Brogan Walker,Juliana Miller,Blue,Women's Flyweight,0.5590912978775249,1,0,0.5590912978775249
UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Mohammed Usman,Zac Pauga,Red,Heavyweight,0.5785828763910341,1,1,0.5785828763910341
UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Vicente Luque,Geoff Neal,Blue,Welterweight,0.635226132685364,1,0,0.635226132685364
UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Thiago Santos,Jamahal Hill,Blue,Light Heavyweight,0.36873560593703314,0,1,0.6312643940629669
UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Jason Witt,Josh Quinlan,Blue,Catch Weight,0.6868532071163378,1,0,0.6868532071163378
UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Ode Osbourne,Tyson Nam,Blue,Flyweight,0.5064042389875544,1,0,0.5064042389875544
UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Gabriel Benitez,Charlie Ontiveros,Red,Lightweight,0.9061599740171692,1,1,0.9061599740171692
UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Cynthia Calvillo,Nina Nunes,Blue,Women's Flyweight,0.5991891494462286,1,0,0.5991891494462286
UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Martin Buday,Lukasz Brzeski,Red,Heavyweight,0.8600313021517996,1,1,0.8600313021517996
UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Angela Hill,Loopy Godinez,Red,Catch Weight,0.37994144496147686,0,0,0.6200585550385231
UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Bruno Silva,Gerald Meerschaert,Blue,Middleweight,0.5610827224918569,1,0,0.5610827224918569
UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Priscila Cachoeira,Ariane Lipski,Red,Women's Bantamweight,0.2701469555057341,0,0,0.7298530444942659
UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Devin Clark,Azamat Murzakanov,Blue,Light Heavyweight,0.29255429605883476,0,1,0.7074457039411652
UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Yazmin Jauregui,Iasmin Lucindo,Red,Women's Strawweight,0.46066801615422853,0,0,0.5393319838457715
UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Nate Landwehr,David Onama,Red,Featherweight,0.6415825624081788,1,1,0.6415825624081788
UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Marlon Vera,Dominick Cruz,Red,Bantamweight,0.5122606300797136,1,1,0.5122606300797136
UFC 278: Usman vs. Edwards,2022-08-20,2022,Daniel Lacerda,Victor Altamirano,Blue,Flyweight,0.28343554442964203,0,1,0.716564455570358
UFC 278: Usman vs. Edwards,2022-08-20,2022,Aoriqileng,Jay Perrin,Red,Bantamweight,0.7293343116050292,1,1,0.7293343116050292
UFC 278: Usman vs. Edwards,2022-08-20,2022,Amir Albazi,Francisco Figueiredo,Red,Flyweight,0.7642302382123025,1,1,0.7642302382123025
UFC 278: Usman vs. Edwards,2022-08-20,2022,AJ Fletcher,Ange Loosa,Blue,Welterweight,0.43333798218351444,0,1,0.5666620178164856
