event_name,event_date,r_fighter,b_fighter,winner,weight_class,method,r_fights_prior,b_fights_prior,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,SLpM_total_diff,SApM_total_diff,wins_total_diff,losses_total_diff,reach_diff,height_diff,age_diff,weight_diff
UFC Fight Night: Nelson vs Story,2014-10-04,Nicholas Musoke,Alexander Yakovlev,Red,Welterweight,Decision - Unanimous,3,1,-0.14692202462380305,-0.08333333333333331,-0.01385083713850832,0.16666666666666663,1.1435832274459974,2.717916137229987,2.6902160101651837,2.6625158831003803,2,0,2.539999999999992,-7.6200000000000045,-2.0,6.799999999999997
UFC Fight Night: Nelson vs Story,2014-10-04,Dennis Siver,Charles Rosa,Red,Featherweight,Decision - Unanimous,16,0,0.3097125867195243,0.22857142857142856,0.6799083269671504,0.7446808510638299,0.783744557329463,2.0899854862119014,10.88534107402032,7.297532656023223,10,6,2.5400000000000205,-7.6200000000000045,8.0,0.0
UFC Fight Night: Nelson vs Story,2014-10-04,Cathal Pendred,Gasan Umalatov,Red,Welterweight,Decision - Split,1,2,-0.14528985507246372,0.39999999999999997,-0.24010318949343346,-0.1071428571428572,4.225352112676056,8.17605633802817,-2.701408450704225,-0.5957746478873247,0,-1,10.159999999999997,5.079999999999984,-5.0,0.0
UFC Fight Night: Nelson vs Story,2014-10-04,Tor Troeng,Krzysztof Jotko,Blue,Middleweight,Decision - Unanimous,3,2,0.1109396102643257,0.11904761904761904,-0.09678742310321264,-0.014705882352941124,1.1378002528445006,0.7730963320662967,-0.09535487928680109,3.390986663402342,0,1,,2.5400000000000205,7.0,0.0
UFC Fight Night: Nelson vs Story,2014-10-04,Mairbek Taisumov,Marcin Bandel,Red,Lightweight,KO/TKO,2,0,0.33146067415730335,0.625,0.5413533834586466,0.75,0.0,7.5,5.9,6.1,1,1,,-2.5400000000000205,1.0,0.0
UFC Fight Night: Nelson vs Story,2014-10-04,Zubaira Tukhugov,Ernest Chavez,Red,Featherweight,KO/TKO,1,2,-0.03953914637339617,0.16666666666666669,0.07851222963412174,0.5,0.0,5.791443850267379,-1.7700534759358284,-4.332620320855614,0,-1,-5.0800000000000125,0.0,-7.0,4.540000000000006
UFC Fight Night: MacDonald vs Saffiedine,2014-10-04,Albert Tumenov,Matt Dwyer,Red,Welterweight,KO/TKO,2,0,0.41304347826086957,0.5,0.4639175257731959,0.6666666666666667,0.0,1.6791044776119401,4.253731343283582,5.820895522388059,1,1,-7.6200000000000045,-12.699999999999989,-2.0,0.0
UFC 179: Aldo vs Mendes 2,2014-10-25,Darren Elkins,Lucas Martins,Red,Featherweight,Decision - Split,10,4,-0.07274303738806748,0.3023255813953488,-0.014906832298136607,-0.07272727272727275,3.451578695310095,5.469845722300141,-10.962952827284232,-14.664705412832527,4,2,-2.539999999999992,-5.079999999999984,4.0,0.0
UFC 179: Aldo vs Mendes 2,2014-10-25,Jose Aldo,Chad Mendes,Red,UFC Featherweight Title,Decision - Unanimous,6,8,-0.1023782086187901,0.125,-0.053591499177893964,-0.10869565217391308,0.4202948613078321,-5.179527415475532,3.9318436600709603,4.561014666017755,-1,-1,10.160000000000023,2.5400000000000205,-1.0,-4.539999999999999
UFC 179: Aldo vs Mendes 2,2014-10-25,Fabio Maldonado,Hans Stringer,Red,Light Heavyweight,KO/TKO,8,1,0.03426248548199773,0.175,0.08413424208437581,0.048913043478260865,2.389803505045141,-1.5661178969729155,10.190971853425385,5.290706319702601,3,4,,-5.0800000000000125,8.0,0.0
UFC 179: Aldo vs Mendes 2,2014-10-25,Diego Ferreira,Beneil Dariush,Blue,Lightweight,Decision - Unanimous,2,3,-0.03137254901960784,0.09999999999999998,0.22516145057128667,-0.06666666666666676,14.793316142810083,2.8727863414855794,8.18692990128702,0.4341553735531001,0,-1,5.0800000000000125,-2.5400000000000205,5.0,0.0
UFC 179: Aldo vs Mendes 2,2014-10-25,Glover Teixeira,Phil Davis,Blue,Light Heavyweight,Decision - Unanimous,6,10,0.08303571428571427,0.13333333333333336,-0.1465583937507019,-0.014285714285714346,0.10386533985608026,-0.2878082659957588,3.1550411980863036,6.077621873637569,-3,-1,-7.6200000000000045,0.0,5.0,0.0
UFC 179: Aldo vs Mendes 2,2014-10-25,Yan Cabral,Naoyuki Kotani,Red,Lightweight,Submission,2,3,0.2641812865497076,0.2333333333333333,0.1546408393866021,-0.15000000000000002,0.3139534883720927,6.104651162790698,1.4023255813953486,-4.42093023255814,1,-2,17.78,7.6200000000000045,-2.0,0.0
UFC 179: Aldo vs Mendes 2,2014-10-25,Scott Jorgensen,Wilson Reis,Blue,Flyweight,Submission,9,3,0.0430400295906625,-0.19259259259259254,0.0304360465116279,0.06666666666666676,-0.24146649810366616,-9.173198482932996,3.3967130214917836,4.148251158870629,2,4,2.539999999999992,2.539999999999992,2.0,4.529999999999994
UFC 179: Aldo vs Mendes 2,2014-10-25,Felipe Arantes,Andre Fili,Blue,Featherweight,Decision - Unanimous,5,2,0.07711189930360307,0.05594405594405594,0.016668898112197184,-0.22222222222222232,1.274787535410765,-10.685719046825529,-14.062031328111981,-8.684802532911181,2,1,-2.5400000000000205,-7.6200000000000045,3.0,-4.539999999999999
UFC 179: Aldo vs Mendes 2,2014-10-25,Fabricio Camoes,Anthony Rocco Martin,Blue,Lightweight,Submission,4,2,-0.1007684500507467,-0.023809523809523808,0.1623134328358209,-0.33333333333333337,0.896694604011677,-0.8407571334400608,-3.5060928524343162,-4.4763537056219995,1,1,-5.079999999999984,-5.079999999999984,11.0,-6.799999999999997
UFC 179: Aldo vs Mendes 2,2014-10-25,Gilbert Burns,Christos Giagos,Red,Lightweight,Submission,1,0,0.3142857142857143,0.2,0.6306306306306306,1.0,0.0,6.0,8.8,8.2,1,0,0.0,0.0,3.0,6.799999999999997
UFC 179: Aldo vs Mendes 2,2014-10-25,William Macario,Neil Magny,Blue,Welterweight,KO/TKO,2,7,0.20619637583658063,0.015151515151515138,0.06654696654696657,0.18676122931442074,0.0,-0.08618165083880758,8.444351476104812,4.2493410868928585,-4,-1,-12.699999999999989,-10.159999999999997,-4.0,0.0
UFC Fight Night: Rockhold vs Bisping,2014-11-07,Ross Pearson,Al Iaquinta,Blue,Lightweight,KO/TKO,12,6,-0.017751068458488284,-0.13446969696969696,0.017696165325818525,-0.055288461538461564,-2.125984251968504,-1.7486384865703344,-3.140602606687011,-1.6747542531487625,4,2,-2.5400000000000205,-5.0800000000000125,3.0,0.0
UFC Fight Night: Rockhold vs Bisping,2014-11-07,Robert Whittaker,Clint Hester,Red,Middleweight,KO/TKO,5,4,-0.06834927935873536,-0.2666666666666666,-0.006636661574686342,0.2727272727272727,0.0,-1.6310133665753723,3.0098452243382674,7.151754761103175,-1,2,-10.160000000000023,-5.0800000000000125,-4.0,-9.079999999999998
UFC Fight Night: Rockhold vs Bisping,2014-11-07,Soa Palelei,Walt Harris,Red,Heavyweight,KO/TKO,5,2,0.374,0.5833333333333334,-0.2072138387927861,0.16666666666666663,0.0,7.266435986159169,1.8902315677402175,1.6347085440511044,3,0,10.159999999999997,-2.5400000000000205,6.0,6.799999999999997
UFC Fight Night: Rockhold vs Bisping,2014-11-07,Jake Matthews,Vagner Rocha,Red,Lightweight,Submission,1,3,0.2882352941176471,0.06363636363636366,-0.18240740740740735,0.33333333333333326,-1.2052647145814852,14.019520851818989,11.507443557133,-8.130237602287291,0,-2,0.0,2.539999999999992,-12.0,6.799999999999997
UFC Fight Night: Rockhold vs Bisping,2014-11-07,Luke Rockhold,Michael Bisping,Red,Middleweight,Submission,3,21,0.19151469337616933,-0.40625,-0.03489775806848994,0.3411764705882353,3.2847153232928337,-4.636417673865662,-9.764777219427405,-5.267212104132982,-13,-5,5.0800000000000125,5.0800000000000125,-6.0,0.0
UFC Fight Night: Rockhold vs Bisping,2014-11-07,Dylan Andrews,Sam Alvey,Blue,Middleweight,KO/TKO,3,1,0.041904761904761945,0.4,0.018241295187403028,-0.5,0.0,6.0606060606060606,-11.046464646464646,-11.646464646464647,2,0,-2.539999999999992,-2.5400000000000205,7.0,0.0
UFC Fight Night: Rockhold vs Bisping,2014-11-07,Richie Vaculik,Louis Smolka,Blue,Flyweight,KO/TKO,2,2,0.11695906432748543,0.1590909090909091,-0.1427311126557237,0.08750000000000002,1.5874785591766725,4.674957118353345,-10.415437392795884,-5.916295025728989,0,0,2.539999999999992,-7.6200000000000045,8.0,-4.529999999999994
UFC Fight Night: Rockhold vs Bisping,2014-11-07,Vik Grujic,Chris Clements,Blue,Welterweight,KO/TKO,2,2,-0.20559657986785856,0.25,0.036363636363636376,-0.375,0.0,1.5126050420168065,-11.262328187088789,-1.6548759038499128,0,0,7.619999999999976,2.539999999999992,-1.0,0.0
UFC Fight Night: Rockhold vs Bisping,2014-11-07,Luke Zachrich,Daniel Kelly,Blue,Middleweight,Submission,2,0,0.2911392405063291,0.5,0.6614583333333333,1.0,0.0,2.6162790697674416,12.034883720930232,11.337209302325581,1,1,10.159999999999997,5.0800000000000125,-4.0,0.0
UFC Fight Night: Rockhold vs Bisping,2014-11-07,Jumabieke Tuerxun,Marcus Brimage,Blue,Bantamweight,KO/TKO,2,5,-0.07891002710487638,-0.4,0.03630837004405274,-0.15476190476190466,3.402646502835539,-0.42969490169983104,-7.3032914927869435,-0.012174688881493978,-3,0,,7.6200000000000045,-1.0,0.0
UFC Fight Night: Rockhold vs Bisping,2014-11-07,Anthony Perosh,Guto Inocente,Red,Light Heavyweight,Submission,9,1,-0.30743243243243246,0.1951219512195122,-0.07393617021276588,0.16666666666666674,2.0737327188940093,4.147465437788019,2.813364055299539,5.578341013824884,4,4,,0.0,14.0,0.0
UFC Fight Night 56: Shogun vs Saint Preux,2014-11-08,Mauricio Rua,Ovince Saint Preux,Blue,Light Heavyweight,KO/TKO,13,5,0.10522142507822402,-0.13043478260869568,-0.029789307027158762,-0.2813953488372093,-1.4112878686449442,-1.3587981840090544,2.138992684915836,2.8595771613578567,2,6,-10.159999999999997,-5.0800000000000125,2.0,0.0
UFC Fight Night 56: Shogun vs Saint Preux,2014-11-08,Warlley Alves,Alan Jouban,Red,Welterweight,Decision - Unanimous,1,1,-0.09421586165772217,0.6666666666666666,0.00366300366300365,0.5,36.0,72.0,39.89657794676806,13.49657794676806,0,0,-2.539999999999992,-2.539999999999992,-9.0,6.799999999999997
UFC Fight Night 56: Shogun vs Saint Preux,2014-11-08,Claudio Silva,Leon Edwards,Red,Welterweight,Decision - Split,1,0,0.4931506849315068,0.2,0.45333333333333337,1.0,0.0,9.0,7.2,8.2,1,0,-7.6200000000000045,-7.6200000000000045,9.0,0.0
UFC Fight Night 56: Shogun vs Saint Preux,2014-11-08,Dhiego Lima,Jorge de Oliveira,Red,Welterweight,Decision - Unanimous,1,0,0.5,0.0,0.47619047619047616,1.0,0.0,0.0,4.225352112676056,18.591549295774648,0,1,,15.240000000000007,-9.0,6.799999999999997
UFC Fight Night 56: Shogun vs Saint Preux,2014-11-08,Caio Magalhaes,Trevor Smith,Red,Middleweight,KO/TKO,4,4,-0.2146758307508208,-0.06052631578947368,0.09389567147613764,-0.023809523809523947,1.7255315410296967,-0.4884905991917057,-5.284132841328413,-1.27546418321326,1,-1,-5.0800000000000125,-5.0800000000000125,-7.0,0.0
UFC Fight Night 56: Shogun vs Saint Preux,2014-11-08,Leandro Silva,Charlie Brenneman,Red,Lightweight,Submission,2,10,0.027648941142631167,-0.13428571428571429,0.09715806779926406,-0.4666666666666667,1.5,-4.19967620075553,3.55250944414463,2.755369670804102,-4,-4,5.079999999999984,-2.5400000000000205,-5.0,0.0
UFC Fight Night 56: Shogun vs Saint Preux,2014-11-08,Thomas Almeida,Tim Gorman,Red,Bantamweight,Decision - Unanimous,0,1,-0.21739130434782608,0.0,-0.5204081632653061,-0.33333333333333337,0.0,0.0,-3.0,-9.4,0,-1,,5.0800000000000125,-8.0,4.539999999999999
UFC Fight Night 56: Shogun vs Saint Preux,2014-11-08,Wagner Silva,Colby Covington,Blue,Welterweight,Submission,1,1,-0.32013574660633487,-1.0,-0.3267326732673268,0.0,0.0,-6.206896551724139,13.178683385579935,29.999999999999996,-1,1,,2.539999999999992,1.0,0.0
UFC Fight Night 56: Shogun vs Saint Preux,2014-11-08,Juliana Lima,Nina Nunes,Red,Women's Strawweight,Decision - Unanimous,1,0,0.23376623376623376,0.07142857142857142,0.7261904761904762,1.0,0.0,3.0,3.6,9.2,0,1,2.539999999999992,0.0,4.0,-4.540000000000006
UFC 180: Werdum vs Hunt,2014-11-15,Ricardo Lamas,Dennis Bermudez,Red,Featherweight,Submission,6,8,-0.04744635769208644,-0.209188660801564,0.005915492957746404,-0.5259259259259259,-0.9762855914462802,-6.940811866289276,-5.049334107904205,-2.2853892730464684,-2,0,12.700000000000015,5.0800000000000125,4.0,-4.540000000000006
UFC 180: Werdum vs Hunt,2014-11-15,Fabricio Werdum,Mark Hunt,Red,UFC Interim Heavyweight Title,KO/TKO,8,7,0.15684867982494277,-0.10047846889952156,0.01641338959794969,-0.10031347962382442,-0.3034873139154872,-0.7258798413452463,2.3249045610380072,-2.3718084467058542,1,0,12.700000000000015,15.23999999999998,-4.0,-15.420000000000002
UFC 180: Werdum vs Hunt,2014-11-15,Jake Ellenberger,Kelvin Gastelum,Blue,Welterweight,Submission,12,4,-0.026934358649120027,0.07045454545454549,-0.011881662710489849,0.30808080808080807,0.29145648301019966,3.7610366812626017,-2.3599899503390134,-0.5324525740836217,4,4,0.0,0.0,7.0,0.0
UFC 180: Werdum vs Hunt,2014-11-15,Augusto Montano,Chris Heatherly,Red,Welterweight,KO/TKO,0,1,-0.8,-1.0,-0.33333333333333337,-1.0,0.0,-6.521739130434783,-1.7391304347826089,-1.7391304347826089,0,-1,,10.159999999999997,3.0,6.799999999999997
UFC 180: Werdum vs Hunt,2014-11-15,Edgar Garcia,Hector Urbina,Blue,Welterweight,Submission,2,0,0.24034334763948498,0.4,0.6161616161616161,1.0,1.6574585635359114,3.3149171270718227,6.187845303867403,8.397790055248619,0,2,-5.079999999999984,-2.539999999999992,4.0,0.0
UFC 180: Werdum vs Hunt,2014-11-15,Jessica Eye,Leslie Smith,Red,Women's Bantamweight,TKO - Doctor's Stoppage,1,2,0.04262872143666846,0.0,0.06791926413531535,-0.16666666666666663,0.0,0.0,-6.14054054054054,-18.85945945945946,-1,0,0.0,-7.6200000000000045,-4.0,-4.529999999999994
UFC Fight Night: Edgar vs Swanson,2014-11-22,Frankie Edgar,Cub Swanson,Red,Featherweight,Submission,15,7,-0.04561808836509007,-0.29569892473118276,0.032071542584116486,-0.06422569027611047,0.22533005884195068,6.038370885596084,0.20528423793904693,-2.120258443078243,5,3,-5.0800000000000125,-5.0800000000000125,2.0,-4.539999999999999
UFC Fight Night: Edgar vs Swanson,2014-11-22,Bobby Green,Edson Barboza,Blue,Lightweight,Decision - Unanimous,4,10,0.09856872372516923,0.06666666666666671,0.08368869936034118,-0.0643274853801169,0.346733014132589,1.386932056530356,0.3301557911790667,-2.175782210585699,-4,-2,-10.159999999999997,-2.539999999999992,-1.0,4.540000000000006
UFC Fight Night: Edgar vs Swanson,2014-11-22,Jared Rosholt,Aleksei Oleinik,Blue,Heavyweight,KO/TKO,3,1,0.05947323704333046,0.20454545454545453,0.07722007722007729,0.0,-6.521739130434783,-1.5217391304347831,2.9855072463768106,-0.008695652173912993,2,0,-12.699999999999989,0.0,-9.0,11.340000000000003
UFC Fight Night: Edgar vs Swanson,2014-11-22,Joseph Benavidez,Dustin Ortiz,Red,Flyweight,Decision - Unanimous,9,4,-0.20602358366708823,-0.16202090592334495,0.07225800385501391,0.125,1.744186046511628,-4.700890873309775,-0.1646052436676051,0.14172503544448478,4,1,0.0,-2.539999999999992,4.0,0.0
UFC Fight Night: Edgar vs Swanson,2014-11-22,Matt Wiman,Isaac Vallie-Flagg,Red,Lightweight,Decision - Unanimous,14,3,0.071842927264614,0.13709677419354838,0.12341634471476803,0.26136363636363635,4.986149584487535,5.64819944598338,-5.197414589104339,-10.491043397968607,8,3,-5.0800000000000125,5.0800000000000125,-5.0,0.0
UFC Fight Night: Edgar vs Swanson,2014-11-22,Brad Pickett,Chico Camus,Blue,Flyweight,Decision - Split,8,4,-0.19161979985112887,-0.046218487394957986,-0.0820733376382341,0.3866666666666666,-0.9398759248877625,2.8016975773384547,1.5298767125191688,6.387486853505191,2,2,5.0800000000000125,0.0,6.0,4.529999999999994
UFC Fight Night: Edgar vs Swanson,2014-11-22,Luke Barnatt,Roger Narvaez,Blue,Middleweight,Decision - Split,4,1,0.2378599661208357,0.4,0.1906891495601173,0.4235294117647058,1.8072289156626506,1.8072289156626506,13.30185607294041,-1.286225985021165,3,0,,7.6200000000000045,-5.0,0.0
UFC Fight Night: Edgar vs Swanson,2014-11-22,James Vick,Nick Hein,Red,Lightweight,Decision - Unanimous,2,1,-0.1293436293436293,-0.3333333333333333,-0.004731168260619811,-0.41666666666666674,2.5139664804469275,-6.0,2.905027932960893,5.4513966480446925,1,0,25.40000000000001,22.860000000000017,-2.0,0.0
UFC Fight Night: Edgar vs Swanson,2014-11-22,Yves Edwards,Akbarh Arreola,Blue,Lightweight,Submission,19,1,0.015231572080887157,-0.76,0.06357150000217393,-0.26262626262626265,2.009377093101139,-4.794373744139317,1.1935699933020771,-6.412056262558607,10,8,5.079999999999984,-2.5400000000000205,6.0,0.0
UFC Fight Night: Edgar vs Swanson,2014-11-22,Juan Manuel Puig,Dooho Choi,Blue,Featherweight,KO/TKO,1,0,0.2549019607843137,0.0,0.625,1.0,0.0,0.0,5.531914893617021,3.829787234042553,0,1,,-2.5400000000000205,2.0,0.0
UFC Fight Night: Edgar vs Swanson,2014-11-22,Ruslan Magomedov,Josh Copeland,Red,Heavyweight,Decision - Unanimous,1,0,0.4017094017094017,0.0,0.6904761904761905,0.8888888888888888,0.0,0.0,9.4,5.2,1,0,,5.0800000000000125,-4.0,-10.430000000000009
UFC 181: Hendricks vs Lawler II,2014-12-06,Johny Hendricks,Robbie Lawler,Blue,UFC Welterweight Title,Decision - Split,13,13,0.02705038702550755,-0.14617283950617288,-0.05642193420985886,0.039215686274509665,1.7162471395881007,7.837996756639339,-0.5567269771953534,0.12368589587538992,2,-2,-12.700000000000015,-5.0800000000000125,-2.0,6.799999999999997
UFC 181: Hendricks vs Lawler II,2014-12-06,Anthony Pettis,Gilbert Melendez,Red,UFC Lightweight Title,Submission,5,2,0.12307886117409927,-0.5384615384615384,-0.022957167694009684,-0.28095238095238095,1.611459265890779,1.834377797672337,-10.086213070725158,-8.260519247985677,3,0,-2.539999999999992,2.5400000000000205,-4.0,4.540000000000006
UFC 181: Hendricks vs Lawler II,2014-12-06,Travis Browne,Brendan Schaub,Red,Heavyweight,KO/TKO,9,10,0.07940066263372181,0.023809523809523836,-0.1727811073059361,0.017857142857142794,0.054149491979311626,-2.608528709076112,-0.6972485494499727,2.654998818556538,1,-2,2.539999999999992,5.0800000000000125,0.0,4.540000000000006
UFC 181: Hendricks vs Lawler II,2014-12-06,Todd Duffee,Anthony Hamilton,Red,Heavyweight,KO/TKO,3,2,-0.5021171489061398,-0.7142857142857143,0.030087897227856653,0.051948051948051854,0.0,-11.39240506329114,5.708949278569529,1.367619722050101,1,0,5.0800000000000125,-5.0800000000000125,-5.0,0.0
UFC 181: Hendricks vs Lawler II,2014-12-06,Tony Ferguson,Abel Trujillo,Red,Lightweight,Submission,7,4,-0.19552360916316036,-0.23636363636363633,0.10749138400145108,0.4786324786324786,-0.2899220032840719,-6.037048440065682,-2.3850574712643677,0.26033114395183343,3,0,15.23999999999998,7.6200000000000045,0.0,0.0
UFC 181: Hendricks vs Lawler II,2014-12-06,Corey Anderson,Justin Jones,Red,Light Heavyweight,Decision - Unanimous,1,0,0.6486486486486487,1.0,0.8,1.0,0.0,29.508196721311478,23.60655737704918,1.9672131147540985,1,0,,10.159999999999997,-2.0,9.079999999999998
UFC 181: Hendricks vs Lawler II,2014-12-06,Eddie Gordon,Josh Samman,Blue,Middleweight,KO/TKO,1,1,-0.056835637480798784,0.0,0.13636363636363635,0.0,0.0,0.0,2.825125938110414,-1.906034748637813,0,0,-7.6200000000000045,-7.6200000000000045,4.0,0.0
UFC 181: Hendricks vs Lawler II,2014-12-06,Raquel Pennington,Ashlee Evans-Smith,Red,Women's Bantamweight,Submission,2,0,0.54,0.75,0.6931818181818181,0.8,4.5,4.5,16.2,10.8,1,1,0.0,-2.539999999999992,-1.0,0.0
UFC 181: Hendricks vs Lawler II,2014-12-06,Sergio Pettis,Matt Hobar,Red,Bantamweight,Decision - Unanimous,3,2,-0.15030964266721564,-0.17142857142857143,0.26890498746168845,0.2666666666666666,3.0716723549488054,-8.491496809933421,3.566150945326717,1.3857970781474958,1,0,-2.5400000000000205,-10.160000000000023,-7.0,-4.529999999999994
UFC 181: Hendricks vs Lawler II,2014-12-06,Alex White,Clay Collard,Blue,Featherweight,Decision - Unanimous,2,1,-0.006885901622743773,-0.1,0.22134006977023934,0.0,0.0,-3.964757709251101,-1.279980420949581,-15.275330396475773,1,0,-5.079999999999984,2.539999999999992,4.0,4.540000000000006
UFC 181: Hendricks vs Lawler II,2014-12-06,Urijah Faber,Francisco Rivera,Red,Bantamweight,Submission,10,5,0.05639697950377559,-0.20261437908496732,-0.03026168105017768,0.028485757121439303,-0.422918531781558,3.171351835273053,-0.13316621903909187,-0.08969262906595077,4,1,-7.6200000000000045,-5.0800000000000125,2.0,0.0
The Ultimate Fighter: A Champion Will Be Crowned Finale,2014-12-12,Jeremy Stephens,Charles Oliveira,Blue,Featherweight,Decision - Unanimous,19,10,-0.006608256608256646,0.10504201680672265,0.051784882590628856,0.12447786131996652,-4.257390106506499,-0.7210443304750651,1.1089334961163635,0.2135231884109956,4,5,-7.6200000000000045,-2.5400000000000205,3.0,-4.540000000000006
The Ultimate Fighter: A Champion Will Be Crowned Finale,2014-12-12,Joe Proctor,Yancy Medeiros,Blue,Lightweight,Submission,4,3,-0.06957264957264958,0.0,-0.041070163004961024,-0.11499999999999999,0.9803008862739251,0.0,2.5387279362478585,4.349072763834066,2,-1,-7.6200000000000045,0.0,2.0,0.0
UFC on FOX: Dos Santos vs Miocic,2014-12-13,Junior Dos Santos,Stipe Miocic,Red,Heavyweight,Decision - Unanimous,12,7,0.012731095936042658,-0.10559006211180127,-0.09447555057857415,-0.0700344431687715,0.40723981900452494,-4.148501494310004,1.631283041033818,1.861994177677655,4,1,-7.619999999999976,0.0,-1.0,-0.9099999999999966
UFC on FOX: Dos Santos vs Miocic,2014-12-13,Rafael Dos Anjos,Nate Diaz,Red,Lightweight,Decision - Unanimous,16,19,-0.056618215191296895,0.10473707083876577,0.11823036683521349,0.2012987012987013,-1.6225673062729284,3.9216508147097895,-2.6302560672689133,-0.5686657931233068,-1,-2,-15.23999999999998,-10.159999999999997,1.0,-6.799999999999997
UFC on FOX: Dos Santos vs Miocic,2014-12-13,Alistair Overeem,Stefan Struve,Red,Heavyweight,KO/TKO,5,13,0.28676593028419184,-0.03076923076923077,0.0838265734265734,0.2321428571428572,-8.009367681498828,-0.2156859533908715,6.105402793927385,-4.699136928645125,-7,-1,-10.160000000000023,-17.78,7.0,0.0
UFC on FOX: Dos Santos vs Miocic,2014-12-13,Gabriel Gonzaga,Matt Mitrione,Blue,Heavyweight,KO/TKO,18,11,-0.055831787260358756,0.40425531914893614,-0.06674724620984984,0.2592592592592593,1.4602207413242876,6.025369978858352,-2.4481306119824113,1.222196319906109,3,4,-15.240000000000007,-2.539999999999992,-1.0,-10.430000000000009
UFC on FOX: Dos Santos vs Miocic,2014-12-13,Claudia Gadelha,Joanna Jedrzejczyk,Blue,Women's Strawweight,Decision - Split,1,1,0.15301974448315908,0.8333333333333334,0.028092474900985542,0.0714285714285714,6.0,15.0,4.800000000000001,2.1999999999999997,0,0,-5.079999999999984,-5.079999999999984,-1.0,0.0
UFC on FOX: Dos Santos vs Miocic,2014-12-13,John Moraga,Willie Gates,Red,Flyweight,Submission,6,0,0.393048128342246,0.23076923076923078,0.5353773584905661,0.4242424242424242,3.856041131105398,2.313624678663239,7.55784061696658,10.128534704370178,4,2,-15.240000000000007,-5.0800000000000125,3.0,0.0
UFC on FOX: Dos Santos vs Miocic,2014-12-13,Joe Riggs,Ben Saunders,Blue,Welterweight,Submission,8,8,-0.19672411116286287,0.3333333333333333,0.09306909929747298,0.025740025740025763,-3.382887965713187,4.718737824285143,-1.9671401174940666,-2.1058863414412,-1,1,-17.78,-5.0800000000000125,1.0,6.799999999999997
UFC on FOX: Dos Santos vs Miocic,2014-12-13,Jamie Varner,Drew Dober,Blue,Lightweight,Submission,8,2,0.06775034848689238,0.6216216216216216,-0.0033333333333334103,0.007936507936507908,3.1322505800464033,12.006960556844547,-2.682134570765662,-8.539443155452435,3,3,2.539999999999992,0.0,4.0,0.0
UFC on FOX: Dos Santos vs Miocic,2014-12-13,Joe Ellenberger,Bryan Barberena,Blue,Lightweight,KO/TKO,1,0,0.5945945945945946,0.3,0.4776119402985075,1.0,6.0,9.0,4.4,7.0,1,0,0.0,-7.6200000000000045,5.0,-13.599999999999994
UFC on FOX: Dos Santos vs Miocic,2014-12-13,David Michaud,Garett Whiteley,Red,Lightweight,Decision - Unanimous,1,2,-0.17115702479338846,0.375,0.1262157382847039,0.30952380952380965,2.6292134831460676,9.0,2.4696629213483146,5.4584269662921345,0,-1,,-7.6200000000000045,-8.0,0.0
UFC on FOX: Dos Santos vs Miocic,2014-12-13,Henry Cejudo,Dustin Kimura,Red,Bantamweight,Decision - Unanimous,0,4,-0.2785714285714286,-0.3333333333333333,-0.5254237288135593,-0.375,-7.99492385786802,-3.4263959390862944,-2.969543147208122,-8.527918781725889,-2,-2,-17.78,-7.6200000000000045,3.0,0.0
UFC on FOX: Dos Santos vs Miocic,2014-12-13,Anthony Birchak,Ian Entwistle,Blue,Bantamweight,Submission,0,1,-0.1111111111111111,0.0,-0.33333333333333337,-1.0,-12.616822429906541,0.0,-0.2803738317757009,-3.364485981308411,0,-1,,7.6200000000000045,0.0,0.0
UFC Fight Night: Machida vs Dollaway,2014-12-20,Renan Barao,Mitch Gagnon,Red,Bantamweight,Submission,8,5,-0.114247311827957,0.050167224080267525,-0.09897815362931639,0.13043478260869568,-7.575496128839265,-0.3327845774501972,6.0474452870841615,8.755052562641119,3,0,12.700000000000015,2.539999999999992,-2.0,4.539999999999999
UFC Fight Night: Machida vs Dollaway,2014-12-20,Antonio Carlos Junior,Patrick Cummins,Blue,Light Heavyweight,Decision - Unanimous,1,3,-0.2771151178918169,0.31333333333333335,-0.1481973995271867,0.0,1.2922201138519922,-7.2011385199241005,-9.065275142314992,-0.6956356736242881,-1,-1,7.6200000000000045,0.0,-9.0,-9.079999999999998
UFC Fight Night: Machida vs Dollaway,2014-12-20,Elias Silverio,Rashid Magomedov,Blue,Lightweight,KO/TKO,3,2,0.035473381231735934,0.8571428571428571,-0.00381864468420412,0.0357142857142857,-0.45470383275261317,6.2717770034843205,2.6888501742160287,0.4930313588850179,1,0,7.619999999999976,5.0800000000000125,-2.0,0.0
UFC Fight Night: Machida vs Dollaway,2014-12-20,Erick Silva,Mike Rhodes,Red,Welterweight,Submission,8,2,0.1723758233398066,-0.16666666666666666,-0.2613067292644756,-0.21935483870967754,3.513927576601672,-1.3286908077994428,-3.5604456824512543,-0.5551532033426163,4,2,0.0,-2.539999999999992,5.0,0.0
UFC Fight Night: Machida vs Dollaway,2014-12-20,Daniel Sarafian,Antonio Dos Santos,Red,Middleweight,KO/TKO,4,0,0.45161290322580644,0.07692307692307693,0.6108597285067874,0.5714285714285714,1.9736842105263157,0.9868421052631579,4.605263157894736,5.657894736842105,1,3,,-2.5400000000000205,6.0,0.0
